player,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,PER
Buddy Hield,1627741,21900736,2/1/2020,SAC vs. LAL,L,30,8,16,0.5,6,13,0.462,0,0,0,2,2,4,2,1,1,2,2,22,-10,27.07983333
Buddy Hield,1627741,21900719,1/30/2020,SAC @ LAC,W,26,7,14,0.5,5,11,0.455,0,0,0,3,4,7,1,1,0,1,1,19,10,29.98946154
Buddy Hield,1627741,21900713,1/29/2020,SAC vs. OKC,L,23,5,12,0.417,3,10,0.3,0,0,0,1,1,2,2,0,0,2,1,13,-20,13.42495652
Buddy Hield,1627741,21900696,1/27/2020,SAC @ MIN,W,38,14,24,0.583,9,14,0.643,5,5,1,1,4,5,3,0,0,2,3,42,19,40.8845
Buddy Hield,1627741,21900674,1/24/2020,SAC @ CHI,W,23,7,12,0.583,5,9,0.556,2,2,1,1,7,8,1,0,1,2,2,21,5,36.16343478
Buddy Hield,1627741,21900654,1/22/2020,SAC @ DET,L,29,6,16,0.375,2,9,0.222,0,1,0,0,4,4,5,2,0,1,5,14,-12,14.04217241
Buddy Hield,1627741,21900644,1/20/2020,SAC @ MIA,L,43,7,19,0.368,5,17,0.294,1,1,1,2,5,7,7,3,2,2,4,20,1,20.81290698
Buddy Hield,1627741,21900636,1/18/2020,SAC @ UTA,L,35,5,11,0.455,2,7,0.286,2,2,1,0,3,3,3,0,0,2,2,14,-31,11.36068571
Buddy Hield,1627741,21900612,1/15/2020,SAC vs. DAL,L,37,10,23,0.435,3,11,0.273,2,3,0.667,0,3,3,2,0,0,3,2,25,-8,13.40367568
Buddy Hield,1627741,21900596,1/13/2020,SAC vs. ORL,L,38,7,13,0.538,2,6,0.333,0,0,0,1,3,4,5,3,0,3,3,16,7,17.761
Buddy Hield,1627741,21900575,1/10/2020,SAC vs. MIL,L,34,7,16,0.438,2,7,0.286,0,0,0,1,4,5,4,0,0,3,2,16,-17,11.55473529
Buddy Hield,1627741,21900552,1/7/2020,SAC @ PHX,W,24,5,11,0.455,4,7,0.571,2,2,1,0,3,3,2,0,0,3,2,16,-25,17.19016667
Buddy Hield,1627741,21900547,1/6/2020,SAC vs. GSW,W,36,7,17,0.412,4,10,0.4,3,5,0.6,1,1,2,5,1,0,2,4,21,26,17.265
Buddy Hield,1627741,21900533,1/4/2020,SAC vs. NOP,L,39,7,20,0.35,4,7,0.571,6,6,1,4,8,12,3,2,0,7,4,24,4,15.90420513
Buddy Hield,1627741,21900515,1/2/2020,SAC vs. MEM,W,34,8,17,0.471,5,9,0.556,5,6,0.833,0,7,7,3,0,1,2,2,26,1,26.80932353
Buddy Hield,1627741,21900499,12/31/2019,SAC vs. LAC,L,37,7,17,0.412,3,10,0.3,3,3,1,1,5,6,5,0,0,3,4,20,-9,15.16213514
Buddy Hield,1627741,21900489,12/29/2019,SAC @ DEN,L,36,8,18,0.444,3,9,0.333,1,2,0.5,1,4,5,8,2,1,3,2,20,0,22.32733333
Buddy Hield,1627741,21900483,12/28/2019,SAC vs. PHX,L,37,8,17,0.471,4,6,0.667,3,5,0.6,0,5,5,2,0,1,4,2,23,-3,15.51605405
Buddy Hield,1627741,21900464,12/26/2019,SAC vs. MIN,L,37,6,20,0.3,3,11,0.273,2,2,1,0,4,4,1,1,0,2,1,17,2,6.437702703
Buddy Hield,1627741,21900453,12/23/2019,SAC vs. HOU,L,27,3,12,0.25,1,8,0.125,3,4,0.75,0,3,3,4,0,0,1,1,10,-23,6.999222222
Buddy Hield,1627741,21900435,12/21/2019,SAC @ MEM,L,39,3,18,0.167,2,11,0.182,0,1,0,0,6,6,1,1,0,4,3,8,-1,-8.640794872
Buddy Hield,1627741,21900421,12/20/2019,SAC @ IND,L,28,3,15,0.2,1,9,0.111,0,0,0,2,5,7,6,1,0,1,5,7,-27,4.046928571
Buddy Hield,1627741,21900401,12/17/2019,SAC @ CHA,L,29,5,13,0.385,4,8,0.5,0,0,0,0,2,2,2,1,0,1,0,14,1,14.54572414
Buddy Hield,1627741,21900393,12/15/2019,SAC @ GSW,W,33,8,11,0.727,2,5,0.4,1,1,1,0,4,4,4,2,0,3,2,19,21,25.13212121
Buddy Hield,1627741,21900378,12/13/2019,SAC vs. NYK,L,36,14,23,0.609,6,13,0.462,0,0,0,4,8,12,3,0,0,3,3,34,14,36.82794444
Buddy Hield,1627741,21900365,12/11/2019,SAC vs. OKC,W,37,9,24,0.375,5,14,0.357,0,0,0,0,7,7,6,1,0,2,3,23,9,17.55991892
Buddy Hield,1627741,21900346,12/9/2019,SAC @ HOU,W,33,10,19,0.526,6,13,0.462,0,0,0,0,4,4,3,2,0,4,3,26,14,24.86287879
Buddy Hield,1627741,21900340,12/8/2019,SAC @ DAL,W,34,10,15,0.667,5,6,0.833,1,1,1,0,4,4,5,0,0,0,2,26,1,34.31308824
Buddy Hield,1627741,21900328,12/6/2019,SAC @ SAS,L,39,10,27,0.37,3,11,0.273,0,0,0,4,3,7,0,0,1,2,3,23,3,10.99733333
Buddy Hield,1627741,21900315,12/4/2019,SAC @ POR,L,40,8,24,0.333,3,12,0.25,4,6,0.667,3,4,7,7,2,0,1,2,23,-7,20.034875
Buddy Hield,1627741,21900298,12/2/2019,SAC vs. CHI,L,39,9,21,0.429,3,13,0.231,5,6,0.833,0,5,5,4,1,0,1,4,26,-4,20.91953846
Buddy Hield,1627741,21900280,11/30/2019,SAC vs. DEN,W,40,7,20,0.35,3,13,0.231,4,5,0.8,0,7,7,3,2,1,1,3,21,11,16.575125
Buddy Hield,1627741,21900257,11/27/2019,SAC @ PHI,L,37,9,24,0.375,3,12,0.25,1,1,1,2,4,6,4,0,0,3,3,22,-16,12.16645946
Buddy Hield,1627741,21900244,11/25/2019,SAC @ BOS,L,42,15,26,0.577,11,21,0.524,0,1,0,0,5,5,2,0,1,4,0,41,2,32.69730952
Buddy Hield,1627741,21900237,11/24/2019,SAC @ WAS,W,36,4,14,0.286,3,7,0.429,7,7,1,1,1,2,5,0,0,2,2,18,2,14.44627778
Buddy Hield,1627741,21900217,11/22/2019,SAC @ BKN,L,32,6,15,0.4,1,8,0.125,3,3,1,0,1,1,5,0,0,4,3,16,-18,8.62575
Buddy Hield,1627741,21900200,11/19/2019,SAC vs. PHX,W,29,3,14,0.214,1,7,0.143,5,6,0.833,0,5,5,4,1,0,1,5,12,9,7.548413793
Buddy Hield,1627741,21900184,11/17/2019,SAC vs. BOS,W,38,14,24,0.583,7,12,0.583,0,0,0,1,5,6,2,4,1,3,1,35,6,37.66134211
Buddy Hield,1627741,21900174,11/15/2019,SAC @ LAL,L,38,6,15,0.4,6,14,0.429,3,3,1,3,5,8,3,1,0,5,4,21,2,16.43892105
Buddy Hield,1627741,21900153,11/12/2019,SAC vs. POR,W,37,7,21,0.333,2,11,0.182,4,4,1,1,3,4,1,0,0,3,2,20,10,7.177108108
Buddy Hield,1627741,21900119,11/8/2019,SAC @ ATL,W,26,9,17,0.529,3,8,0.375,1,1,1,1,4,5,1,0,1,2,1,22,-4,27.25780769
Buddy Hield,1627741,21900106,11/6/2019,SAC @ TOR,L,32,7,16,0.438,5,7,0.714,2,2,1,1,7,8,0,1,1,2,2,21,-14,21.69434375
Buddy Hield,1627741,21900087,11/3/2019,SAC @ NYK,W,30,8,16,0.5,5,11,0.455,1,3,0.333,0,4,4,1,1,1,1,3,22,26,24.0127
Buddy Hield,1627741,21900075,11/1/2019,SAC vs. UTA,W,30,9,16,0.563,0,5,0,0,0,0,1,4,5,1,1,0,4,3,18,9,13.94473333
Buddy Hield,1627741,21900064,10/30/2019,SAC vs. CHA,L,38,8,22,0.364,7,16,0.438,0,0,0,0,1,1,4,2,0,2,4,23,-7,15.41152632
Buddy Hield,1627741,21900050,10/28/2019,SAC vs. DEN,L,34,2,13,0.154,1,6,0.167,0,0,0,1,3,4,4,1,2,5,5,5,-11,-6.134470588
Buddy Hield,1627741,21900034,10/26/2019,SAC @ UTA,L,20,1,7,0.143,1,3,0.333,0,0,0,0,2,2,0,0,0,1,0,3,-29,-6.0978
Buddy Hield,1627741,21900024,10/25/2019,SAC vs. POR,L,32,7,18,0.389,4,11,0.364,3,3,1,1,4,5,1,0,0,3,3,21,-8,13.66640625
Buddy Hield,1627741,21900012,10/23/2019,SAC @ PHX,L,31,10,19,0.526,6,12,0.5,2,2,1,2,3,5,2,0,0,5,2,28,-15,25.76270968
George Hill,201588,21900950,3/8/2020,MIL @ PHX,L,16,1,5,0.2,0,2,0,0,0,0,1,0,1,1,1,0,0,1,2,-1,2.48375
George Hill,201588,21900906,3/2/2020,MIL @ MIA,L,24,5,9,0.556,0,2,0,2,3,0.667,1,2,3,3,0,0,1,1,12,-13,18.66470833
George Hill,201588,21900895,3/1/2020,MIL @ CHA,W,26,4,11,0.364,1,4,0.25,2,3,0.667,2,3,5,2,2,0,3,1,11,2,12.13269231
George Hill,201588,21900882,2/28/2020,MIL vs. OKC,W,19,4,4,1,2,2,1,4,4,1,0,5,5,6,1,0,1,1,14,38,47.31352632
George Hill,201588,21900858,2/25/2020,MIL @ TOR,W,25,2,5,0.4,1,4,0.25,4,4,1,0,1,1,2,3,0,1,2,9,16,18.03576
George Hill,201588,21900851,2/24/2020,MIL @ WAS,W,24,6,12,0.5,2,6,0.333,0,0,0,0,2,2,1,0,0,1,3,14,-13,14.27108333
George Hill,201588,21900840,2/22/2020,MIL vs. PHI,W,20,2,5,0.4,0,1,0,0,0,0,1,2,3,1,0,0,0,1,4,16,7.01785
George Hill,201588,21900820,2/20/2020,MIL @ DET,W,20,1,2,0.5,0,0,0,2,2,1,0,1,1,3,3,0,0,2,4,10,19.32455
George Hill,201588,21900705,1/28/2020,MIL vs. WAS,W,21,0,3,0,0,3,0,2,2,1,1,0,1,3,0,0,3,4,2,3,-5.287904762
George Hill,201588,21900669,1/24/2020,MIL @ CHA,W,24,6,10,0.6,2,6,0.333,2,2,1,0,3,3,2,1,0,2,1,16,12,24.9295
George Hill,201588,21900647,1/20/2020,MIL vs. CHI,W,18,3,6,0.5,0,0,0,0,0,0,0,0,0,2,2,0,2,1,6,2,10.68555556
George Hill,201588,21900627,1/18/2020,MIL @ BKN,W,15,2,4,0.5,2,2,1,0,0,0,1,1,2,3,0,0,0,0,6,11,23.6588
George Hill,201588,21900615,1/16/2020,MIL vs. BOS,W,25,4,6,0.667,3,3,1,2,2,1,0,2,2,2,0,0,2,4,13,13,17.45996
George Hill,201588,21900601,1/14/2020,MIL vs. NYK,W,11,2,4,0.5,1,2,0.5,1,2,0.5,0,3,3,0,0,0,0,0,6,13,19.64290909
George Hill,201588,21900583,1/11/2020,MIL @ POR,W,18,1,5,0.2,1,3,0.333,1,2,0.5,1,1,2,5,0,0,0,2,4,13,11.14416667
George Hill,201588,21900575,1/10/2020,MIL @ SAC,W,22,3,5,0.6,1,2,0.5,2,2,1,0,3,3,6,3,0,1,0,9,12,31.12609091
George Hill,201588,21900546,1/6/2020,MIL @ SAS,L,21,6,11,0.545,3,4,0.75,0,0,0,3,1,4,4,0,0,1,0,15,-8,32.94614286
George Hill,201588,21900531,1/4/2020,MIL vs. SAS,W,22,1,5,0.2,0,2,0,1,2,0.5,1,5,6,5,1,1,0,2,3,6,13.67059091
George Hill,201588,21900506,1/1/2020,MIL vs. MIN,W,23,2,5,0.4,0,2,0,1,2,0.5,1,0,1,2,0,0,0,2,5,-5,6.747826087
George Hill,201588,21900493,12/30/2019,MIL @ CHI,W,20,2,3,0.667,1,2,0.5,0,0,0,1,1,2,3,0,0,1,2,5,12,12.7035
George Hill,201588,21900480,12/28/2019,MIL vs. ORL,W,21,7,11,0.636,3,6,0.5,0,1,0,1,4,5,3,0,0,2,0,17,0,32.09738095
George Hill,201588,21900469,12/27/2019,MIL @ ATL,W,20,4,7,0.571,0,0,0,0,0,0,0,3,3,2,1,0,3,1,8,-6,10.72885
George Hill,201588,21900456,12/25/2019,MIL @ PHI,L,26,6,7,0.857,3,3,1,0,0,0,0,1,1,2,0,1,1,1,15,-8,26.29696154
George Hill,201588,21900441,12/22/2019,MIL vs. IND,W,22,6,10,0.6,3,6,0.5,2,2,1,1,8,9,4,1,0,1,0,17,9,41.05522727
George Hill,201588,21900434,12/21/2019,MIL @ NYK,W,13,4,6,0.667,2,3,0.667,0,0,0,0,3,3,2,0,0,1,1,10,-6,31.62907692
George Hill,201588,21900417,12/19/2019,MIL vs. LAL,W,27,7,12,0.583,3,5,0.6,4,4,1,1,2,3,1,0,0,1,0,21,7,29.53537037
George Hill,201588,21900398,12/16/2019,MIL vs. DAL,L,24,4,10,0.4,0,4,0,2,2,1,1,1,2,3,2,0,0,2,10,-1,18.06516667
George Hill,201588,21900385,12/14/2019,MIL vs. CLE,W,22,4,8,0.5,2,4,0.5,1,2,0.5,2,3,5,1,1,0,2,0,11,13,19.11040909
George Hill,201588,21900376,12/13/2019,MIL @ MEM,W,29,2,5,0.4,1,2,0.5,3,3,1,2,4,6,5,0,0,0,2,8,5,18.02713793
George Hill,201588,21900364,12/11/2019,MIL vs. NOP,W,19,5,7,0.714,3,3,1,0,0,0,1,2,3,3,3,0,1,1,13,5,40.51031579
George Hill,201588,21900347,12/9/2019,MIL vs. ORL,W,21,4,5,0.8,1,2,0.5,1,1,1,1,2,3,1,0,0,3,4,10,3,13.14028571
George Hill,201588,21900327,12/6/2019,MIL vs. LAC,W,16,2,3,0.667,0,1,0,2,2,1,1,1,2,4,3,0,0,1,6,8,35.215125
George Hill,201588,21900307,12/4/2019,MIL @ DET,W,15,0,2,0,0,0,0,3,3,1,1,3,4,3,0,0,2,0,3,6,9.446866667
George Hill,201588,21900297,12/2/2019,MIL vs. NYK,W,16,5,8,0.625,3,4,0.75,1,1,1,1,1,2,4,1,0,2,0,14,13,40.80025
George Hill,201588,21900283,11/30/2019,MIL vs. CHA,W,15,4,5,0.8,2,3,0.667,0,0,0,0,0,0,4,1,0,0,0,10,0,40.03793333
George Hill,201588,21900270,11/29/2019,MIL @ CLE,W,22,6,10,0.6,4,6,0.667,2,2,1,1,1,2,4,0,0,0,0,18,9,38.72831818
George Hill,201588,21900233,11/23/2019,MIL vs. DET,W,16,3,5,0.6,2,3,0.667,1,2,0.5,0,2,2,3,1,1,1,0,9,-7,30.1408125
George Hill,201588,21900213,11/21/2019,MIL vs. POR,W,17,2,4,0.5,1,3,0.333,2,2,1,2,2,4,3,1,0,0,4,7,4,25.64194118
George Hill,201588,21900204,11/20/2019,MIL @ ATL,W,23,3,6,0.5,1,3,0.333,2,2,1,0,3,3,4,0,0,1,3,9,6,15.78334783
George Hill,201588,21900192,11/18/2019,MIL @ CHI,W,27,5,9,0.556,4,7,0.571,4,4,1,0,4,4,0,0,0,1,4,18,17,22.34937037
George Hill,201588,21900176,11/16/2019,MIL @ IND,W,19,0,5,0,0,4,0,0,0,0,1,4,5,4,0,0,1,1,0,11,-1.594473684
George Hill,201588,21900163,11/14/2019,MIL vs. CHI,W,29,1,5,0.2,0,2,0,1,1,1,1,1,2,6,1,0,2,2,3,16,5.16237931
George Hill,201588,21900135,11/10/2019,MIL @ OKC,W,23,3,6,0.5,0,0,0,2,2,1,2,3,5,5,0,0,1,3,8,-5,18.44856522
George Hill,201588,21900124,11/8/2019,MIL @ UTA,L,23,0,2,0,0,1,0,2,3,0.667,2,1,3,1,2,0,1,1,2,-6,6.94373913
George Hill,201588,21900111,11/6/2019,MIL @ LAC,W,24,9,14,0.643,6,7,0.857,0,0,0,2,1,3,0,1,0,0,2,24,9,41.68408333
George Hill,201588,21900094,11/4/2019,MIL @ MIN,W,17,2,4,0.5,1,1,1,2,2,1,0,1,1,1,0,0,1,1,7,7,12.77647059
George Hill,201588,21900082,11/2/2019,MIL vs. TOR,W,27,2,4,0.5,1,2,0.5,2,2,1,1,1,2,4,0,0,0,1,7,8,15.34511111
George Hill,201588,21900071,11/1/2019,MIL @ ORL,W,15,4,6,0.667,1,1,1,0,1,0,1,1,2,2,1,0,0,0,9,15,31.60493333
George Hill,201588,21900058,10/30/2019,MIL @ BOS,L,20,5,9,0.556,2,5,0.4,0,0,0,3,2,5,2,0,0,1,2,12,-8,25.21985
George Hill,201588,21900046,10/28/2019,MIL vs. CLE,W,19,7,10,0.7,1,2,0.5,4,7,0.571,2,6,8,3,2,0,0,0,19,12,54.79531579
George Hill,201588,21900026,10/26/2019,MIL vs. MIA,L,29,2,4,0.5,1,3,0.333,0,0,0,0,2,2,4,1,1,1,6,5,-18,8.602241379
George Hill,201588,21900015,10/24/2019,MIL @ HOU,W,31,3,7,0.429,2,4,0.5,0,0,0,0,0,0,7,2,0,0,2,8,16,16.79577419
Solomon Hill,203524,21900970,3/11/2020,MIA vs. CHA,L,23,0,3,0,0,1,0,0,0,0,1,1,2,1,0,2,1,1,0,0,-0.942913043
Solomon Hill,203524,21900951,3/8/2020,MIA @ WAS,W,30,1,3,0.333,1,2,0.5,2,2,1,0,4,4,3,1,2,2,1,5,7,10.7715
Solomon Hill,203524,21900936,3/6/2020,MIA @ NOP,L,15,1,2,0.5,1,2,0.5,2,2,1,0,1,1,0,2,1,3,1,5,2,11.6662
Solomon Hill,203524,21900906,3/2/2020,MIA vs. MIL,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Solomon Hill,203524,21900838,2/22/2020,MIA vs. CLE,W,8,1,4,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,-11,2.779625
Solomon Hill,203524,21900821,2/20/2020,MIA @ ATL,L,14,1,3,0.333,1,3,0.333,0,0,0,2,1,3,0,1,0,1,2,3,-2,8.430428571
Solomon Hill,203524,21900748,2/3/2020,MEM vs. DET,W,14,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,0,-7,-0.475071429
Solomon Hill,203524,21900723,1/31/2020,MEM @ NOP,L,26,2,5,0.4,1,4,0.25,1,2,0.5,1,2,3,1,0,0,2,4,6,-21,2.290461538
Solomon Hill,203524,21900710,1/29/2020,MEM @ NYK,W,18,1,3,0.333,1,3,0.333,0,0,0,1,3,4,1,0,0,0,3,3,6,6.986277778
Solomon Hill,203524,21900704,1/28/2020,MEM vs. DEN,W,19,2,2,1,1,1,1,2,3,0.667,0,3,3,4,0,0,2,1,7,2,18.68615789
Solomon Hill,203524,21900690,1/26/2020,MEM vs. PHX,W,20,1,3,0.333,1,3,0.333,1,2,0.5,0,2,2,3,0,0,2,1,4,0,4.7259
Solomon Hill,203524,21900670,1/24/2020,MEM @ DET,W,13,3,3,1,2,2,1,0,0,0,0,1,1,1,1,0,1,3,8,-8,27.62353846
Solomon Hill,203524,21900657,1/22/2020,MEM @ BOS,L,21,4,6,0.667,3,4,0.75,2,3,0.667,0,2,2,2,1,0,0,0,13,5,30.7997619
Solomon Hill,203524,21900646,1/20/2020,MEM vs. NOP,L,15,1,7,0.143,1,6,0.167,0,0,0,0,1,1,1,0,1,1,1,3,-12,-5.331333333
Solomon Hill,203524,21900622,1/17/2020,MEM vs. CLE,W,15,2,3,0.667,1,2,0.5,1,2,0.5,0,0,0,2,0,0,1,0,6,-25,15.10653333
Solomon Hill,203524,21900600,1/14/2020,MEM vs. HOU,W,14,1,5,0.2,1,3,0.333,0,0,0,1,5,6,4,0,1,0,0,3,25,19.395
Solomon Hill,203524,21900588,1/12/2020,MEM vs. GSW,W,17,2,5,0.4,0,3,0,0,0,0,0,1,1,2,1,0,0,0,4,0,11.30635294
Solomon Hill,203524,21900571,1/10/2020,MEM vs. SAS,W,12,2,4,0.5,1,2,0.5,0,0,0,0,3,3,1,0,0,1,3,5,11,9.881333333
Solomon Hill,203524,21900551,1/7/2020,MEM vs. MIN,W,19,2,3,0.667,1,2,0.5,0,0,0,1,6,7,3,1,0,0,0,5,0,24.72352632
Solomon Hill,203524,21900537,1/5/2020,MEM @ PHX,W,16,3,6,0.5,2,5,0.4,2,2,1,0,1,1,4,0,0,1,1,10,7,26.23175
Solomon Hill,203524,21900523,1/4/2020,MEM @ LAC,W,17,0,3,0,0,3,0,0,0,0,0,1,1,2,0,0,0,1,0,-6,-2.981352941
Solomon Hill,203524,21900515,1/2/2020,MEM @ SAC,L,15,0,3,0,0,2,0,0,0,0,0,3,3,2,0,0,0,1,0,-7,-1.417933333
Solomon Hill,203524,21900487,12/29/2019,MEM vs. CHA,W,21,2,5,0.4,1,4,0.25,4,4,1,1,1,2,1,0,0,1,2,9,-3,13.98647619
Solomon Hill,203524,21900472,12/28/2019,MEM @ DEN,L,18,0,3,0,0,1,0,0,0,0,1,3,4,3,0,0,0,2,0,2,1.968
Solomon Hill,203524,21900462,12/26/2019,MEM @ OKC,W,14,1,3,0.333,0,1,0,0,0,0,0,5,5,1,0,3,1,1,2,-3,11.58864286
Solomon Hill,203524,21900450,12/23/2019,MEM vs. SAS,L,12,1,2,0.5,1,2,0.5,0,0,0,0,4,4,2,0,0,0,1,3,17,17.45708333
Solomon Hill,203524,21900435,12/21/2019,MEM vs. SAC,W,28,3,7,0.429,3,5,0.6,0,0,0,3,3,6,1,0,0,2,2,9,-8,11.08810714
Solomon Hill,203524,21900420,12/20/2019,MEM @ CLE,L,14,3,7,0.429,1,4,0.25,0,0,0,0,1,1,0,1,0,0,2,7,-3,13.35592857
Solomon Hill,203524,21900412,12/18/2019,MEM @ OKC,L,29,2,6,0.333,2,5,0.4,2,2,1,0,4,4,1,1,0,3,2,8,-21,5.642310345
Solomon Hill,203524,21900397,12/16/2019,MEM vs. MIA,W,11,3,6,0.5,2,4,0.5,0,0,0,1,0,1,3,0,0,0,1,8,0,33.611
Solomon Hill,203524,21900383,12/14/2019,MEM vs. WAS,W,11,4,4,1,4,4,1,0,0,0,0,3,3,3,0,0,1,0,12,8,58.62936364
Solomon Hill,203524,21900376,12/13/2019,MEM vs. MIL,L,30,3,10,0.3,2,7,0.286,0,0,0,2,0,2,4,1,0,1,2,8,-2,8.988466667
Solomon Hill,203524,21900363,12/11/2019,MEM @ PHX,W,17,0,4,0,0,3,0,0,0,0,1,4,5,0,1,0,1,2,0,0,-5.475882353
Solomon Hill,203524,21900351,12/9/2019,MEM @ GSW,W,30,1,7,0.143,1,5,0.2,0,0,0,0,4,4,3,3,1,2,1,3,-1,4.709966667
Solomon Hill,203524,21900334,12/7/2019,MEM @ UTA,L,28,3,6,0.5,0,1,0,1,2,0.5,0,2,2,3,2,0,1,0,7,-9,12.652
Solomon Hill,203524,21900311,12/4/2019,MEM @ CHI,L,29,1,8,0.125,0,4,0,0,0,0,0,2,2,5,3,0,1,4,2,-2,1.844034483
Solomon Hill,203524,21900296,12/2/2019,MEM vs. IND,L,33,9,14,0.643,4,6,0.667,0,0,0,1,5,6,2,3,0,2,2,22,2,29.87563636
Solomon Hill,203524,21900286,12/1/2019,MEM @ MIN,W,26,4,10,0.4,2,5,0.4,1,2,0.5,2,3,5,1,1,0,0,2,11,22,15.98057692
Solomon Hill,203524,21900274,11/29/2019,MEM vs. UTA,L,15,2,4,0.5,2,3,0.667,0,0,0,0,3,3,1,0,0,0,0,6,10,18.38346667
Solomon Hill,203524,21900260,11/27/2019,MEM vs. LAC,L,19,2,3,0.667,2,2,1,0,0,0,0,5,5,0,1,0,3,3,6,10,7.913842105
Solomon Hill,203524,21900242,11/25/2019,MEM @ IND,L,18,2,5,0.4,1,3,0.333,0,0,0,0,3,3,5,0,0,0,2,5,1,16.06472222
Solomon Hill,203524,21900232,11/23/2019,MEM vs. LAL,L,14,0,2,0,0,1,0,0,0,0,2,2,4,1,0,0,1,2,0,0,-1.725285714
Solomon Hill,203524,21900198,11/19/2019,MEM vs. GSW,L,22,2,3,0.667,0,1,0,0,0,0,0,0,0,2,1,0,0,1,4,-13,10.85031818
Solomon Hill,203524,21900186,11/17/2019,MEM vs. DEN,L,17,1,4,0.25,0,3,0,2,2,1,1,3,4,2,1,0,0,1,4,-8,14.78929412
Solomon Hill,203524,21900170,11/15/2019,MEM vs. UTA,W,19,1,4,0.25,0,2,0,0,0,0,1,3,4,0,1,0,0,1,2,7,4.651263158
Solomon Hill,203524,21900154,11/13/2019,MEM @ CHA,W,22,3,8,0.375,3,6,0.5,0,0,0,0,3,3,4,0,0,1,2,9,18,14.16522727
Solomon Hill,203524,21900143,11/11/2019,MEM @ SAS,W,14,1,2,0.5,1,2,0.5,0,0,0,0,1,1,3,3,0,0,0,3,-18,27.06471429
Solomon Hill,203524,21900130,11/9/2019,MEM vs. DAL,L,15,1,3,0.333,1,2,0.5,0,2,0,1,4,5,0,0,0,0,3,3,-8,4.3734
Solomon Hill,203524,21900117,11/8/2019,MEM @ ORL,L,17,2,6,0.333,2,4,0.5,0,0,0,0,2,2,0,0,0,1,2,6,-9,3.514294118
Solomon Hill,203524,21900108,11/6/2019,MEM vs. MIN,W,13,3,4,0.75,1,2,0.5,0,0,0,0,1,1,3,1,0,0,0,7,4,34.07169231
Solomon Hill,203524,21900093,11/4/2019,MEM vs. HOU,L,15,1,5,0.2,0,2,0,2,2,1,0,0,0,0,0,0,1,3,4,-20,-5.505266667
Solomon Hill,203524,21900081,11/2/2019,MEM vs. PHX,L,23,2,5,0.4,1,3,0.333,1,2,0.5,1,4,5,1,1,0,3,2,6,-6,5.361478261
Solomon Hill,203524,21900054,10/29/2019,MEM @ LAL,L,13,2,6,0.333,2,4,0.5,2,2,1,2,2,4,1,2,1,2,2,8,-2,27.65976923
Solomon Hill,203524,21900037,10/27/2019,MEM vs. BKN,W,24,5,5,1,1,1,1,2,4,0.5,0,5,5,3,0,0,1,1,13,9,26.72125
Jaylen Hoard,1629658,21900804,2/11/2020,POR @ NOP,L,10,2,3,0.667,0,0,0,2,2,1,1,1,2,0,0,0,0,2,6,3,24.5869
Jaylen Hoard,1629658,21900652,1/20/2020,POR vs. GSW,W,10,1,1,1,0,0,0,0,2,0,2,5,7,1,0,0,0,1,2,1,21.5146
Jaylen Hoard,1629658,21900635,1/18/2020,POR @ OKC,L,20,3,6,0.5,0,1,0,0,0,0,3,2,5,1,1,0,0,5,6,-9,14.4924
Jaylen Hoard,1629658,21900595,1/13/2020,POR vs. CHA,W,9,1,2,0.5,0,0,0,1,1,1,1,0,1,0,0,0,0,2,3,7,10.93411111
Jaylen Hoard,1629658,21900583,1/11/2020,POR vs. MIL,L,17,2,7,0.286,0,1,0,2,3,0.667,2,3,5,0,1,0,2,1,6,-1,5.935235294
Jaylen Hoard,1629658,21900565,1/9/2020,POR @ MIN,L,17,3,7,0.429,0,1,0,2,3,0.667,1,3,4,0,2,0,1,0,8,11,18.33982353
Jaylen Hoard,1629658,21900535,1/5/2020,POR @ MIA,L,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,-7.3535
Jaylen Hoard,1629658,21900519,1/3/2020,POR @ WAS,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Jaylen Hoard,1629658,21900355,12/10/2019,POR vs. NYK,W,6,2,4,0.5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,28.63666667
Jaylen Hoard,1629658,21900341,12/8/2019,POR vs. OKC,L,1,0,0,0,0,0,0,1,2,0.5,0,1,1,1,0,0,0,0,1,2,76.138
Jaylen Hoard,1629658,21900265,11/27/2019,POR vs. OKC,W,6,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,-11,5.368333333
Jaylen Hoard,1629658,21900247,11/25/2019,POR @ CHI,W,4,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,38.6285
Jaylen Hoard,1629658,21900138,11/10/2019,POR vs. ATL,W,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,inf
